date,manner_of_death,armed,age,gender,race,city,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,state
2022-02-27,shot,knife,34,Male,Unknown,Shelley,False,other,Not fleeing,False,-112.137,43.374,Idaho
2022-02-27,shot,gun,24,Male,White,Houston,False,attack,Foot,False,-95.286,29.848,Texas
2022-02-28,shot,undetermined,0,Male,Unknown,Wellington,False,undetermined,Not Specified,True,-119.394,38.767,Nevada
2022-02-28,shot,undetermined,37,Female,White,Topsham,True,undetermined,Not Specified,False,-70.0,43.957,Maine
2022-03-01,shot,gun,12,Male,Unknown,Philadelphia,False,other,Foot,False,0.0,0.0,Pennsylvania
2022-03-01,shot,gun,33,Male,Unknown,South Connellsville,False,attack,Not fleeing,False,-79.586,39.991,Pennsylvania
2022-03-01,shot,gun,26,Male,Black,Jacksonville,False,attack,Foot,False,-81.752,30.306,Florida
2022-03-02,shot,gun,23,Male,Black,Oklahoma City,False,attack,Foot,True,-97.49,35.444,Oklahoma
2022-03-02,shot,gun,18,Male,Black,Houston,False,attack,Not Specified,False,-95.517,29.738,Texas
2022-03-02,shot,gun,45,Male,Unknown,Collinsville,False,attack,Not fleeing,False,-90.028,38.662,Illinois
2022-03-03,shot,vehicle,29,Male,Black,Araphoe County,False,attack,Not Specified,False,0.0,0.0,Colorado
2022-03-03,shot,knife,47,Female,Asian,San Diego,True,attack,Not fleeing,True,-117.167,32.721,California
2022-03-03,shot,undetermined,14,Male,Unknown,Midland,False,undetermined,Not Specified,False,-102.171,32.046,Texas
2022-03-03,shot,undetermined,44,Male,Unknown,Tillamook County,False,other,Car,False,-123.972,45.146,Oregon
2022-03-03,shot,undetermined,36,Male,White,Dunkirk,False,undetermined,Not Specified,False,-85.206,40.378,Indiana
2022-03-03,shot,toy weapon,41,Male,Unknown,Boron,False,other,Not fleeing,False,-117.657,35.001,California
2022-03-03,shot,gun,41,Male,Unknown,Anaheim,False,other,Not fleeing,False,-117.92,33.827,California
2022-03-03,shot,garden tool,32,Male,Hispanic,Bellflower,True,other,Foot,False,-118.151,33.875,California
2022-03-04,shot,gun,33,Male,White,Hollywood,False,other,Not fleeing,False,-85.961,34.726,Alabama
2022-03-05,shot,gun and vehicle,39,Male,Unknown,Seattle,False,attack,Not Specified,True,0.0,0.0,Washington
2022-03-06,shot,gun,58,Male,White,Richmond,False,attack,Not fleeing,True,-77.403,37.514,Virginia
2022-03-06,shot,gun,28,Male,Unknown,Austin,False,attack,Not Specified,True,-97.705,30.333,Texas
2022-03-06,shot,undetermined,33,Male,Unknown,Peoria,False,other,Car,True,-112.28,33.667,Arizona
2022-03-07,shot,gun,19,Male,Black,Jasper,False,attack,Car,False,-85.634,35.055,Tennessee
2022-03-07,shot,gun,39,Male,White,Colorado Springs,False,attack,Foot,False,-104.777,38.839,Colorado
2022-03-08,shot,undetermined,34,Male,Black,Miami,False,attack,Not Specified,True,-80.213,25.84,Florida
2022-03-08,shot,gun,40,Male,Hispanic,Joplin,False,attack,Other,False,-94.494,37.081,Missouri
2022-03-09,shot,knife,35,Male,White,Acworth,False,other,Not fleeing,False,-84.634,34.065,Georgia
2022-03-09,shot,gun,47,Male,White,Brown City,False,attack,Not fleeing,False,-83.017,43.168,Michigan
2022-03-09,shot,gun,46,Male,White,Clear Lake Shores,False,attack,Not fleeing,False,-95.031,29.546,Texas
2022-03-11,shot,undetermined,39,Male,Black,Independence,False,other,Car,False,-94.413,39.101,Missouri
2022-03-11,shot,knife,32,Male,Unknown,Miami-Dade County,False,other,Car,False,-80.307,25.942,Florida
2022-03-11,shot,gun,38,Female,Black,Raymond,False,attack,Not Specified,False,-90.404,32.252,Mississippi
2022-03-11,shot,gun,42,Male,Black,Covington,False,attack,Not fleeing,False,-89.644,35.575,Tennessee
2022-03-11,shot,gun,57,Male,Unknown,Siskiyou County,False,attack,Not Specified,False,-122.301,41.283,California
2022-03-12,shot,gun,33,Male,White,Decatur,False,attack,Car,False,0.0,0.0,Alabama
2022-03-12,shot,pair of scissors,17,Male,Unknown,Tucson,True,attack,Not fleeing,False,-111.079,32.176,Arizona
2022-03-12,shot,hammer,35,Male,White,Loganville,False,other,Not fleeing,False,-83.885,33.833,Georgia
2022-03-12,shot,vehicle,39,Male,Unknown,Phoenix,False,attack,Car,False,0.0,0.0,Arizona
2022-03-12,shot,gun,51,Male,Unknown,Sonora,False,attack,Car,False,-120.305,37.985,California
2022-03-12,shot,gun,44,Male,White,Lauderdale County,False,other,Not Specified,False,-87.953,34.982,Alabama
2022-03-13,shot,vehicle,26,Male,Hispanic,Palmdale,False,attack,Car,False,-118.006,34.567,California
2022-03-13,shot,knife,30,Male,Unknown,Pasco,False,other,Not fleeing,False,0.0,0.0,Washington
2022-03-14,shot,gun,0,Male,Unknown,Albuquerque,False,attack,Not Specified,False,-106.65,35.084,New Mexico
2022-03-14,shot,knife,30,Male,Unknown,Crest Hill,False,attack,Not Specified,False,-88.138,41.547,Illinois
2022-03-14,shot,gun,42,Male,Unknown,Covington,False,attack,Not Specified,False,-79.989,37.794,Virginia
2022-03-14,shot,gun,28,Male,Black,San Antonio,False,other,Not Specified,True,-98.527,29.445,Texas
2022-03-14,shot,gun,0,Male,Unknown,Shorewood,False,attack,Not fleeing,False,-88.185,41.525,Illinois
2022-03-15,shot,gun,40,Male,White,Spanaway,False,attack,Not Specified,False,-122.435,47.084,Washington
2022-03-15,shot,gun,47,Male,Unknown,Canton,False,other,Not Specified,False,-84.469,34.214,Georgia
2022-03-15,shot,undetermined,30,Male,Black,Monroe,False,other,Car,False,-80.522,34.987,North Carolina
2022-03-15,shot,gun,35,Male,Unknown,Hurst,True,attack,Not fleeing,False,-97.18,32.824,Texas
2022-03-16,shot,unknown weapon,37,Male,White,Tacoma,False,other,Not Specified,False,-122.486,47.217,Washington
2022-03-16,shot,gun,0,Male,Unknown,Seattle,False,attack,Car,True,-122.288,47.552,Washington
2022-03-17,shot,gun,21,Male,Unknown,Bonne Terre,False,attack,Not fleeing,False,-90.538,37.922,Missouri
2022-03-17,shot,gun,0,Male,Unknown,Lehigh Acres,False,attack,Not Specified,False,-81.714,26.582,Florida
2022-03-17,shot,vehicle,52,Male,Unknown,Lake Mead,False,attack,Not Specified,False,-115.026,36.196,Nevada
2022-03-18,shot,knife,36,Female,Black,Sterling,False,other,Not fleeing,False,-77.387,39.051,Virginia
2022-03-18,shot,knife,29,Male,White,Louisville,False,other,Foot,False,-85.731,38.239,Kentucky
2022-03-18,shot,knife,31,Male,Unknown,Hutchinson County,False,attack,Not fleeing,False,-101.418,35.734,Texas
2022-03-18,shot,gun,29,Male,Unknown,Evansville,False,attack,Not fleeing,False,-106.269,42.864,Wyoming
2022-03-19,shot,undetermined,21,Male,Unknown,Dewey Beach,False,other,Foot,False,-75.075,38.696,Delaware
2022-03-19,shot,knife,34,Male,Black,Columbia,True,attack,Not fleeing,True,-81.055,34.106,South Carolina
2022-03-19,shot,unarmed,33,Male,Unknown,Albuquerque,False,other,Not fleeing,False,-106.498,35.068,New Mexico
2022-03-19,shot,gun,74,Male,Unknown,Peoria,False,attack,Not fleeing,True,-112.251,33.849,Arizona
2022-03-19,shot,gun,0,Male,Unknown,Hanson County,False,attack,Not Specified,False,-97.716,43.159,South Dakota
2022-03-19,shot,gun,34,Male,Unknown,Great Falls,False,other,Not fleeing,False,-111.283,47.497,Montana
2022-03-20,shot,gun,33,Male,Black,Kalamazoo,False,attack,Foot,False,-85.59,42.282,Michigan
2022-03-21,shot,gun,30,Male,Unknown,Texarkana,False,attack,Not Specified,False,-94.03,33.419,Arkansas
2022-03-21,shot,gun,43,Female,Unknown,Tellico Plains,False,attack,Not fleeing,False,-84.34,35.372,Tennessee
2022-03-21,shot,gun,0,Male,Unknown,Gillette,False,attack,Not Specified,False,-105.498,44.295,Wyoming
2022-03-22,shot,gun,0,Male,Unknown,Discovery Bay,False,other,Not Specified,False,-121.622,37.931,California
2022-03-22,shot,Airsoft pistol,27,Male,Unknown,Chandler,False,other,Car,False,-111.829,33.308,Arizona
2022-03-23,shot,gun,68,Male,Unknown,Clayton County,False,attack,Not Specified,True,-84.366,33.508,Georgia
2022-03-23,shot,metal pipe,52,Male,Unknown,Commerce,False,other,Not fleeing,False,-83.385,34.271,Georgia
2022-03-24,shot,gun,23,Male,Black,Broward County,False,other,Other,False,-80.178,26.121,Florida
2022-03-25,shot,knife,22,Male,Unknown,Pittsfield,True,other,Not fleeing,False,-73.263,42.461,Massachusetts
2022-03-25,shot,unknown weapon,46,Male,White,Dunnellon,False,attack,Not Specified,False,-82.526,28.988,Florida
2022-03-26,shot,gun,38,Male,Unknown,Ada,False,attack,Not Specified,False,-96.678,34.775,Oklahoma
2022-03-26,shot,gun,0,Male,Unknown,Rapid City,False,attack,Not fleeing,False,-103.245,44.081,South Dakota
2022-03-26,shot,pair of scissors,29,Male,White,Indian River County,True,attack,Not fleeing,True,-80.393,27.659,Florida
2022-03-26,shot,gun,38,Male,Unknown,Salt Lake City,True,attack,Car,True,-111.944,40.765,Utah
2022-03-26,shot,unarmed,2,Female,Unknown,Baxter Springs,False,other,Not Specified,False,-94.736,37.024,Kansas
2022-03-27,shot,gun,43,Male,White,Lexington,True,attack,Not fleeing,False,-84.462,38.053,Kentucky
2022-03-27,shot,gun,82,Male,Unknown,Margate,False,attack,Not Specified,False,-80.221,26.231,Florida
2022-03-27,shot,gun,0,Male,Unknown,Fort Mohave,True,attack,Foot,False,-114.57,35.041,Arizona
2022-03-27,shot,gun,56,Male,Unknown,Maricopa,True,other,Not Specified,False,-111.996,33.073,Arizona
2022-03-27,shot,undetermined,34,Male,Unknown,Chaves County,False,attack,Foot,False,-104.422,32.979,New Mexico
2022-03-27,shot,gun,41,Male,White,San Benito,False,attack,Car,False,-97.667,26.092,Texas
2022-03-28,shot,gun,41,Male,White,Las Vegas,False,attack,Not Specified,False,-115.1,36.149,Nevada
2022-03-29,shot,vehicle,49,Female,Asian,Greenwood,True,attack,Car,True,-86.103,39.611,Indiana
2022-03-29,shot,gun,27,Male,White,Tucson,False,attack,Not Specified,True,-110.809,32.216,Arizona
2022-03-29,shot,sharp object,24,Male,Unknown,Fresno,False,attack,Not fleeing,False,-119.788,36.738,California
2022-03-29,shot,gun,35,Male,Black,Mifflin Township,False,attack,Not fleeing,False,-76.308,41.028,Pennsylvania
2022-03-29,shot,gun,42,Male,Unknown,Hesperia,False,other,Not fleeing,False,-117.323,34.413,California
2022-03-29,shot,gun,35,Male,Unknown,Wasilla,False,attack,Not Specified,False,-149.62,61.547,Alaska
2022-03-30,shot,metal pipe,35,Female,Unknown,Atkins,False,other,Not fleeing,False,-92.964,35.243,Arkansas
2022-03-30,shot,toy weapon,60,Male,Unknown,San Diego,False,attack,Not fleeing,True,-117.047,32.796,California
2022-03-31,shot,gun,53,Male,White,Miami-Dade County,False,other,Not fleeing,False,-80.231,25.89,Florida
2022-03-31,shot,undetermined,36,Male,Unknown,Columbia Township,False,undetermined,Not Specified,False,-84.29,42.1,Michigan
2022-03-31,shot,gun,39,Male,White,Scappoose,False,attack,Not Specified,False,-122.88,45.768,Oregon
2022-03-31,shot,knife,0,Male,Unknown,Sioux Falls,False,other,Not Specified,False,-96.752,43.552,South Dakota
2022-03-31,shot,gun,34,Male,White,Lebanon,True,attack,Not fleeing,True,-76.421,40.355,Pennsylvania
2022-04-01,shot,gun and vehicle,35,Male,White,Youngstown,False,other,Car,True,0.0,0.0,Ohio
2022-04-01,shot,machete and hammer,63,Male,White,Spartanburg County,False,other,Not Specified,False,-81.978,34.92,South Carolina
2022-04-01,shot,gun and vehicle,37,Male,White,Albuquerque,False,attack,Car,False,-106.67,35.051,New Mexico
2022-04-01,shot,knife,65,Male,Unknown,Sarasota,False,other,Not fleeing,False,-82.54,27.33,Florida
2022-04-01,shot,undetermined,43,Male,White,Hardy County,False,undetermined,Not Specified,False,-78.959,39.105,West Virginia
2022-04-02,shot,gun,0,Male,Unknown,Oklahoma City,False,attack,Car,False,-97.274,35.629,Oklahoma
2022-04-02,shot,vehicle,39,Male,White,Charleston,False,other,Not Specified,False,-84.749,35.287,Tennessee
2022-04-02,shot,knife,31,Male,White,Savannah,False,other,Not fleeing,False,-81.141,31.964,Georgia
2022-04-02,shot,gun,32,Male,Unknown,Pana,False,attack,Car,False,-88.597,41.486,Illinois
2022-04-03,shot,gun,34,Male,White,Newport,False,other,Foot,False,-83.195,35.955,Tennessee
2022-04-03,shot,gun,21,Female,Unknown,Oak Forest,True,attack,Foot,False,-87.756,41.603,Illinois
2022-04-03,shot,gun,32,Male,Unknown,Tucson,False,attack,Foot,False,-110.864,32.222,Arizona
2022-04-03,shot,gun,20,Male,Unknown,Wynne,False,attack,Car,False,-90.742,35.242,Arkansas
2022-04-03,shot,gun,0,Male,Unknown,Chicago,False,attack,Not Specified,True,-87.726,41.753,Illinois
2022-04-04,shot,unarmed,26,Male,Black,Grand Rapids,False,attack,Foot,True,-85.638,42.927,Michigan
2022-04-04,shot,vehicle,0,Male,Unknown,Jurupa Valley,False,attack,Car,False,-117.506,33.975,California
2022-04-04,shot,gun,54,Male,Unknown,St. Louis,False,attack,Not Specified,False,-90.241,38.716,Missouri
2022-04-04,shot,vehicle,0,Male,Unknown,Mira Loma,False,attack,Car,False,-117.506,33.975,California
2022-04-05,shot,gun,31,Male,Unknown,Cheyenne,False,attack,Car,False,-104.767,41.163,Wyoming
2022-04-05,shot,gun,67,Male,Black,Swan Quarter,False,attack,Not fleeing,False,-76.316,35.423,North Carolina
2022-04-05,shot,gun,0,Not Specified,Unknown,Madison County,False,attack,Foot,False,-88.626,35.74,Tennessee
2022-04-05,shot,gun,53,Male,White,Roseville,True,attack,Not Specified,True,-93.135,45.028,Minnesota
2022-04-05,shot,unarmed,27,Male,White,Killeen,True,attack,Not Specified,False,-97.755,31.087,Texas
2022-04-05,shot,knife,27,Male,Black,Houston,True,other,Not fleeing,True,-95.405,29.759,Texas
2022-04-06,shot,gun,20,Male,Unknown,Cobb County,False,other,Not fleeing,False,-84.573,34.035,Georgia
2022-04-06,shot,knife,33,Male,Hispanic,Panorama City,False,other,Not Specified,False,-118.452,34.228,California
2022-04-06,shot,gun,0,Not Specified,Unknown,Albuquerque,False,attack,Foot,False,-106.533,35.139,New Mexico
2022-04-06,shot,gun,18,Male,Unknown,Philadelphia,False,attack,Foot,False,-75.087,40.019,Pennsylvania
2022-04-07,shot,gun,37,Male,White,Bridgewater,False,attack,Car,False,-79.034,38.399,Virginia
2022-04-07,shot,undetermined,34,Male,Unknown,Aiken,False,other,Car,False,-81.72,33.56,South Carolina
2022-04-07,shot,gun,0,Male,White,Fontana,False,attack,Foot,False,-117.475,34.15,California
2022-04-07,shot,gun,74,Male,Unknown,Doddridge County,False,attack,Not fleeing,False,-80.677,39.237,West Virginia
2022-04-07,shot,gun,49,Male,Unknown,Norman,False,attack,Car,False,-97.353,35.182,Oklahoma
2022-04-08,shot,gun,32,Male,White,Benton Harbor,False,attack,Not fleeing,True,-86.442,42.116,Michigan
2022-04-08,shot,gun,0,Male,Unknown,Taylor,False,attack,Not fleeing,False,-83.301,42.196,Michigan
2022-04-09,shot,gun,21,Male,Black,Farmington,False,attack,Foot,False,-108.187,36.747,New Mexico
2022-04-09,shot,gun,43,Male,Unknown,Derry,False,other,Not Specified,False,-71.325,42.907,New Hampshire
2022-04-09,shot,undetermined,24,Male,Hispanic,Covina,False,undetermined,Not Specified,False,-117.89,34.107,California
2022-04-09,shot,unknown weapon,48,Male,Unknown,Houston,False,other,Not fleeing,True,-95.414,29.898,Texas
2022-04-09,shot,undetermined,25,Male,Unknown,Gilbert,False,other,Foot,True,-111.755,33.307,Arizona
2022-04-09,shot,gun,74,Male,Unknown,Green County,True,attack,Not fleeing,False,-85.561,37.257,Kentucky
2022-04-10,shot,sharp object,36,Male,Unknown,Savannah,False,attack,Not Specified,False,-81.089,32.08,Georgia
2022-04-11,shot,gun,20,Male,Black,Covington,False,other,Not fleeing,True,-84.502,39.07,Kentucky
2022-04-11,shot,unarmed,28,Male,Unknown,Salem,False,attack,Not Specified,False,-123.017,44.943,Oregon
2022-04-11,shot,gun,67,Male,Unknown,Manitou Springs,False,attack,Not Specified,False,-104.917,38.858,Colorado
2022-04-11,shot,gun,27,Male,Black,Tulsa,False,attack,Not fleeing,False,-95.904,36.05,Oklahoma
2022-04-12,shot,ax,49,Male,Unknown,Edison,False,other,Not Specified,False,-74.331,40.548,New Jersey
2022-04-13,shot,gun,18,Male,Unknown,Lafayette,False,attack,Not Specified,False,-92.032,30.25,Louisiana
2022-04-13,shot,gun,23,Male,Unknown,Ashtabula,True,other,Not fleeing,False,-80.79,41.865,Ohio
2022-04-13,shot,gun,0,Male,Black,Tulsa,False,attack,Not Specified,False,-95.895,36.07,Oklahoma
2022-04-14,shot,gun,0,Male,White,Bristol,False,attack,Car,False,-82.213,36.588,Tennessee
2022-04-14,shot,undetermined,51,Male,Unknown,Knox County,False,other,Car,False,-84.097,36.054,Tennessee
2022-04-14,shot,undetermined,37,Male,White,Darlington County,False,undetermined,Not Specified,False,-79.84,34.28,South Carolina
2022-04-14,shot,gun,28,Male,Black,Glendale,False,attack,Foot,False,-112.186,33.599,Arizona
2022-04-14,shot,gun,40,Male,Asian,Los Angeles,False,undetermined,Foot,False,-118.253,34.113,California
2022-04-14,shot,undetermined,25,Not Specified,Unknown,Larimer County,False,undetermined,Not Specified,False,-105.117,40.504,Colorado
2022-04-14,shot,undetermined,60,Male,Black,Huber Heights,False,undetermined,Not Specified,False,-84.138,39.867,Ohio
2022-04-15,shot,gun,32,Female,White,Cowley County,False,other,Not Specified,False,-96.921,37.266,Kansas
2022-04-16,shot,undetermined,43,Male,White,Princeton,False,attack,Not Specified,False,-81.09,37.371,West Virginia
2022-04-16,shot,knife,20,Male,Unknown,Atlanta,False,attack,Not fleeing,False,-84.463,33.723,Georgia
2022-04-16,shot,gun,26,Male,Asian,Prewitt,False,attack,Not Specified,False,-108.052,35.363,New Mexico
2022-04-16,shot,knife,75,Female,Unknown,Las Cruces,True,other,Not Specified,True,-106.773,32.319,New Mexico
2022-04-18,shot,bow and arrow,0,Male,Unknown,Vinita,False,undetermined,Not Specified,False,-95.162,36.628,Oklahoma
2022-04-18,shot,gun,19,Not Specified,Unknown,Conroe,False,attack,Not Specified,False,-95.451,30.315,Texas
2022-04-19,shot,vehicle,34,Male,Unknown,Linda,False,attack,Car,False,-121.547,39.135,California
2022-04-19,shot,gun,0,Male,Unknown,Pasadena,False,attack,Foot,True,-95.196,29.664,Texas
2022-04-19,shot,undetermined,26,Male,Unknown,Gordon County,False,other,Car,False,-83.745,32.672,Georgia
2022-04-20,shot,gun,33,Male,Hispanic,Bakersfield,False,attack,Other,True,-119.02,35.324,California
2022-04-20,shot,stake,0,Male,Unknown,Washington,False,other,Not fleeing,False,-77.061,38.955,
2022-04-20,shot,knife,38,Male,Unknown,Chisholm,False,other,Not Specified,False,-92.878,47.491,Minnesota
2022-04-20,shot,gun,28,Male,Black,Yonkers,False,attack,Not Specified,False,-73.891,40.934,New York
2022-04-21,shot,ax,43,Male,White,Jacksonville,True,other,Not Specified,False,-81.761,30.226,Florida
2022-04-21,shot,unarmed,34,Male,Unknown,Mott,False,attack,Not Specified,False,-102.319,46.372,North Dakota
2022-04-22,shot,knife,42,Male,Unknown,Edmonds,True,other,Not fleeing,False,-122.358,47.779,Washington
2022-04-23,shot,gun,42,Female,Black,Washington,False,other,Not Specified,False,-77.024,38.947,
2022-04-23,shot,undetermined,53,Male,White,Bel Air,True,undetermined,Not Specified,False,-76.371,39.56,Maryland
2022-04-24,shot,vehicle,26,Male,Unknown,Assumption Parish,False,attack,Car,False,-90.954,29.816,Louisiana
2022-04-25,shot,gun,0,Male,Unknown,Cleveland,False,other,Foot,False,-95.094,30.347,Texas
2022-04-25,shot,gun,26,Male,Hispanic,Amarillo,False,other,Not Specified,False,-101.793,35.226,Texas
2022-04-25,shot,gun,24,Male,Unknown,Somerset County,False,attack,Foot,False,-75.69,38.161,Maryland
2022-04-25,shot,gun,27,Male,Unknown,Aurora,False,attack,Not Specified,False,-122.761,45.233,Oregon
2022-04-26,shot,knife,53,Male,Unknown,Roseville,False,other,Not Specified,False,-82.952,42.517,Michigan
2022-04-26,shot,unknown weapon,0,Not Specified,Unknown,Evans,False,other,Not Specified,False,-104.748,40.378,Colorado
2022-04-27,shot,undetermined,20,Male,White,Kissimmee,False,undetermined,Not Specified,False,-81.471,28.332,Florida
2022-04-27,shot,undetermined,0,Not Specified,Unknown,Orange Park,False,other,Not Specified,False,-81.756,30.148,Florida
2022-04-27,shot,vehicle,58,Male,Unknown,Woonsocket,False,attack,Car,False,-71.525,41.994,Rhode Island
2022-04-27,shot,gun,29,Male,Black,Houston,False,other,Car,False,-95.27,29.763,Texas
2022-04-28,shot,undetermined,59,Male,White,Bowlus,False,undetermined,Not Specified,True,-94.409,45.819,Minnesota
2022-04-28,shot,gun,29,Male,Unknown,Simi Valley,False,attack,Not Specified,True,-118.781,34.269,California
2022-04-29,shot,gun,22,Male,Unknown,Fairburn,False,other,Not fleeing,False,-84.505,33.563,Georgia
2022-04-29,shot,knife,34,Female,Unknown,Hyde Park,False,other,Not fleeing,False,-73.91,41.842,New York
2022-04-30,shot,knife,28,Male,Unknown,Duluth,False,other,Not fleeing,False,-84.125,33.974,Georgia
2022-04-30,shot,undetermined,35,Male,White,Beatrice,False,other,Other,False,-96.735,40.267,Nebraska
2022-05-01,shot,unknown weapon,55,Male,White,Jacksonboro,False,undetermined,Not Specified,True,-80.454,32.756,South Carolina
2022-05-01,shot,unknown weapon,0,Not Specified,Unknown,Midland,False,undetermined,Not Specified,False,-102.117,32.04,Texas
2022-05-01,shot,gun,47,Male,Unknown,Hooker,False,attack,Car,False,-101.214,36.863,Oklahoma
2022-05-01,shot,knife,41,Male,Unknown,Ducor,False,other,Not fleeing,False,-119.054,35.916,California
2022-05-02,shot,gun,44,Male,White,Ozark,False,other,Car,False,-85.644,31.44,Alabama
2022-05-03,shot,knife,47,Male,Unknown,Prichard,False,other,Foot,False,-88.09,30.745,Alabama
2022-05-03,shot,unknown weapon,26,Male,Black,Platte County,False,other,Not Specified,False,-94.761,39.333,Missouri
2022-05-03,shot,gun,54,Male,Black,Los Angeles,True,attack,Not fleeing,False,-118.249,34.047,California
2022-05-04,shot,gun,27,Male,White,Moraine,False,attack,Not fleeing,True,-84.229,39.704,Ohio
2022-05-04,shot,undetermined,31,Male,Unknown,Federal Way,False,other,Car,False,-122.316,47.317,Washington
2022-05-04,shot,knife,39,Male,White,Essex,False,other,Not fleeing,True,-76.471,39.318,Maryland
2022-05-04,shot,undetermined,34,Male,Unknown,Paramount,True,undetermined,Not Specified,False,-118.169,33.899,California
2022-05-05,shot,knife,29,Male,Black,Marion,False,other,Not fleeing,True,-79.391,34.173,South Carolina
2022-05-05,shot,gun,0,Male,Unknown,Sugar Land,False,attack,Foot,False,-95.647,29.622,Texas
2022-05-05,shot,gun,68,Male,Unknown,Albertville,False,other,Not Specified,False,-86.227,34.289,Alabama
2022-05-06,shot,unknown weapon,0,Male,Unknown,Kayenta,False,other,Not Specified,False,-110.255,36.728,Arizona
2022-05-06,shot,sharp object,53,Male,Unknown,Rosamond,False,attack,Not Specified,False,-118.195,34.864,California
2022-05-07,shot,knife,25,Male,Unknown,Hallandale Beach,False,attack,Foot,True,-80.127,25.986,Florida
2022-05-07,shot,incendiary weapon,0,Male,Unknown,Raleigh,False,attack,Not fleeing,True,-78.599,35.746,North Carolina
2022-05-07,shot,gun,36,Male,Unknown,Wenatchee,False,attack,Not Specified,False,-120.314,47.424,Washington
2022-05-08,shot,undetermined,0,Male,Unknown,Springdale,False,attack,Not Specified,False,-94.144,36.159,Arkansas
2022-05-08,shot,sword,21,Male,Unknown,Tulsa,False,attack,Not fleeing,False,-95.993,36.154,Oklahoma
2022-05-09,shot,undetermined,72,Male,Unknown,Del Norte County,False,undetermined,Not Specified,False,-124.149,41.746,California
2022-05-10,shot,machete,34,Male,White,Yuma,False,other,Not Specified,False,-114.626,32.713,Arizona
2022-05-10,shot,gun,25,Male,Unknown,New York,False,attack,Foot,False,-73.895,40.85,New York
2022-05-10,shot,gun,26,Male,Hispanic,Carrollwood,False,other,Not Specified,False,-82.488,28.061,Florida
2022-05-10,shot,gun,65,Male,Unknown,Romeoville,False,other,Not Specified,False,-88.123,41.615,Illinois
2022-05-10,shot,gun,0,Male,Hispanic,Dime Box,False,attack,Foot,False,-96.825,30.357,Texas
2022-05-11,shot,knife,0,Male,White,Cape Girardeau County,False,other,Car,False,-89.578,37.372,Missouri
2022-05-13,shot,toy weapon,0,Male,Unknown,New York,False,attack,Not fleeing,False,-73.889,40.819,New York
2022-05-13,shot,undetermined,33,Male,Unknown,West Palm Beach,True,attack,Foot,False,-80.06,26.709,Florida
2022-05-13,shot,undetermined,33,Male,Unknown,New Boston,False,undetermined,Not Specified,False,-71.622,42.948,New Hampshire
2022-05-14,shot,knife,0,Male,Unknown,Sallisaw,False,other,Not Specified,False,-102.004,36.373,Oklahoma
2022-05-14,shot,knife,48,Male,Unknown,Boston,False,attack,Not Specified,False,-71.066,42.313,Massachusetts
2022-05-14,shot,gun,66,Female,Unknown,Windham Township,False,other,Not Specified,False,-81.085,41.265,Ohio
2022-05-15,shot,gun,0,Male,Unknown,Hendry County,False,attack,Not Specified,False,-81.075,26.611,Florida
2022-05-16,shot,gun,31,Male,White,Palmyra,False,attack,Not fleeing,True,-86.111,38.406,Indiana
2022-05-16,shot,gun,30,Male,White,Benton,False,attack,Not fleeing,False,-88.356,36.866,Kentucky
2022-05-18,shot,gun,22,Male,Black,Atlanta,True,attack,Not fleeing,False,-84.37,33.84,Georgia
2022-05-18,shot,gun,0,Male,Black,Houston,False,attack,Other,True,-95.294,29.88,Texas
2022-05-18,shot,garden tool,0,Male,Unknown,Terrytown,False,other,Not fleeing,True,-90.03,29.904,Louisiana
2022-05-18,shot,gun,37,Male,Hispanic,Guadalupe,False,attack,Not fleeing,False,-111.963,33.36,Arizona
2022-05-18,shot,gun,28,Male,Unknown,Orlando,False,attack,Not fleeing,True,-81.431,28.56,Florida
2022-05-19,shot,gun,0,Female,Unknown,Malvern,True,other,Not Specified,False,-75.527,40.033,Pennsylvania
2022-05-19,shot,undetermined,19,Male,Unknown,Washington County,False,other,Car,False,-81.628,39.475,Ohio
2022-05-19,shot,gun,35,Male,White,Seabrook,False,other,Foot,False,-95.036,29.571,Texas
2022-05-19,shot,toy weapon,27,Male,Hispanic,Fresno,False,other,Not fleeing,True,-119.831,36.781,California
2022-05-19,shot,gun,23,Male,Unknown,Mableton,True,attack,Not fleeing,False,-84.579,33.846,Georgia
2022-05-19,shot,gun,40,Male,Unknown,Polk County,False,attack,Not Specified,False,-92.288,34.744,Arkansas
2022-05-19,shot,knife,57,Male,White,San Francisco,False,other,Not fleeing,True,-122.393,37.764,California
2022-05-19,shot,unarmed,49,Male,Unknown,San Francisco,False,undetermined,Not fleeing,True,-122.393,37.764,California
2022-05-20,shot,gun,47,Female,Unknown,Miami Township,True,attack,Not fleeing,True,-84.25,39.191,Ohio
2022-05-20,shot,gun,0,Male,Black,Racine,False,other,Foot,True,-87.789,42.718,Wisconsin
2022-05-20,shot,undetermined,25,Male,Black,Louisville,False,undetermined,Not Specified,False,-85.812,38.248,Kentucky
2022-05-21,shot,unknown weapon,26,Female,Unknown,Laurens County,True,other,Not Specified,False,-81.961,34.462,South Carolina
2022-05-21,shot,gun,26,Male,White,Mount Pleasant Township,False,other,Car,False,-80.302,40.303,Pennsylvania
2022-05-21,shot,unarmed,58,Male,White,Aiken County,False,other,Other,False,-81.604,33.601,South Carolina
